1517703060,localhost,10.62,12.1,608.13,2181.95
1517703075,localhost,10.2253333333,12.196,603.49,2198.286
1517703090,localhost,9.88,12.28,599.43,2212.58
1517703105,localhost,9.88,12.28,599.43,2212.58
1517703120,localhost,9.88,12.28,599.43,2212.58
1517703135,localhost,9.88,12.28,599.43,2212.58
1517703150,localhost,9.88,12.28,599.43,2212.58
1517703165,localhost,9.88,12.28,599.43,2212.58
1517703180,localhost,9.88,12.28,599.43,2212.58
1517703195,localhost,9.88,12.28,599.43,2212.58
1517703210,localhost,9.88,12.28,599.43,2212.58
1517703225,localhost,9.88,12.28,599.43,2212.58
1517703240,localhost,9.88,12.28,599.43,2212.58
1517703255,localhost,9.88,12.28,599.43,2212.58
1517703270,localhost,9.88,12.28,599.43,2212.58
