1517703060,__SummaryInfo__,10.62,12.1,608.13,2181.95,1.0
1517703075,__SummaryInfo__,10.2253333333,12.196,603.49,2198.286,1.0
1517703090,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703105,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703120,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703135,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703150,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703165,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703180,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703195,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703210,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703225,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703240,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703255,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
1517703270,__SummaryInfo__,9.88,12.28,599.43,2212.58,1.0
